customer_id,article_id recommendations
000af9152a52736ff524a502573a9b0862929b8911b7c4e151fde752cdad2711,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000afc8e1195903a6dbc83e66aa1c1596ff7bf88b4417e05a88983019877ba23,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000afd8e9c4f46dd652394191c326355a24bd552981b690aefbefdafd8a3c710,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b1981787a5d7c5353b6f4dd094442f3fc8e4f948e7fff592256c60e80c68c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b1c6999c6b789a4291301201ec7f425b42501e57ca932e1e549dd2afb056c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b1dcb46a5af8acaddb09d5d07df16e182291f3b0ced01b60fb96c48cd333f,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b2018cebd824b6abdcbe9a9178067124ea4516a2d8cb3b222643397a54b0a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b31552d3785c79833262bbeefa484cbc43d7b612b3c8fc696260b5afaadc4,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b41197e5107b2cc42ec6abf94598cd8e51a7e876a0b8bac5c91d4a1e432de,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b4826c39da9d7207a019e046e85115dd5ba928a5bf79cafa48833cfb1c579,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b5ee14437ff127c1093eaa2ae3cc8801cfa5dd0b66fd775de26ca7e2265c3,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b6c6124d1c9fc9225e14b2e37461f15c9198a37ac94f30f2d658445075a13,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b872410f5ac2064acb999a1e0a7db4c1b5007ecaa7bcdc0a0e9006fa5f968,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000b8ae9083661ded5f13a83a214b2de88fd3ce55bee5eb7d4b69ec60051ef75,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000bab36847eaa93ea06e1801d7b92a142f7084cbc90e31ad48fccfaa71334eb,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000bb8a3a8be8ad1039aece8498c0b63f158fa04d8ef95ca66a6de7bef72b2e7,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000bbedd07956b96cd828fcdd5b81f58b7b5341496c9de28dd8106978ebf7ecf,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000bedd7650875c1b66705e0034b33de072f56dd28a86646f4214c745d23adb2,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c016e5a3f0a7ed54a9f145ed826fe7827154e7259f67b342df7034a88a69b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c0995dc7f3fbec41cf1cb2c535f6e2ae99c0fe351e4a40ccd037fe6dced46,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c1129c847f3885a8b423fb75f8fb83ba43722fe70701597199480b759d9a1,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c1d5fa43b885d4c39b141d1ea59ebd7d7e93eae9482843ea2832fbfdbe664,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c2fe27e573bc538874498bf7618cda367619d26505eef6c9bba4c3f7b2569,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c324da8d94bd513ab0d80a235e47fa98d2cef98bd2f1854abca11a5b48a3a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c41868d0170bf1e022a985a37f52344ba14ca5c331b816982180fb4b169e1,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c507ce1e6a47d143e3ca8e860f2a18f2d3f32ac03c22d4026e993531b95d3,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c5c714aefd0d5ed1205e2781070167826ffc117ab9ec579b9f3851392dfad,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c6170230e0d08cad5c4f0ab12cae2ff347005cceb5e0355cab6a320361299,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c64b193364d6fc6b4936fda8e9e444ec8100da015fd9d84d6e57bc31d6699,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c6acfc0457b99ae3150e8e57beffb4c8d7c5fc31e40bfd721598d193a25a1,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c6b4be3802318b68fe21ac36b119ef6568f42a82f18a87303c74822fd1c79,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c742a054f1180117024953ea31c3fa65eb47e69990a405f4fc5a2d3fbe6aa,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c7c794543cdb6fcd29d9c82f34cd1c0c50f0ceb6010890d66bec7f21d5d16,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000c886e014a122bd9066501103e3f4a3ec157af27399a5f6fa2dc540c123356,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ca60ca6d8de6d3b4689e2da829d69db5947bd89084cd3a0849f4ea57375fd,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000cc20cbe16277f5b83992a7d62d2b0ed38389bb0d6fbeebeea705b0e096484,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000cd8e6ca5040a306e4c00058de9176394c24451befe02c27d51bd5785ddfa2,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ce5da167c6c8dfaea6dfc4b59a5ea3217630ec36cfcdfac7615808334aea0,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d15e5f8031a32013ab1e4557854692557a2aa7c79265f027265503a3efac5,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d1ded1eefe83829e930cf215979a065070c5d98333e9e8f65f4c38b890d63,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d1eefd2d2f8387c6c4f2d61bf16be84dd7293567d89de70b8688c6e5335c8,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d2581549ff7e4600e5ef31b98b14c0b11cf54cf4eed7fc0c617d4595792cc,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d3ae6f3d047f12c5caa2c0125f7f6bb0475c0bdc3e20347be8b0ccada597c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d588a500b4990fc75d253bb7303bd8ec96c788623cfc484e81e72da7ee2bb,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d6bc779aec5d6116fbe35804d3efc272042892d032f304c63b22bc6c10d02,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d78086490e983dd270be7acb227bcd056796deb3167fb8ccb2b176ce7b14c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000d85c6d74511666a082d1fd399760b155a0647911239c2dd4f7ee23134972c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000da3d7d0ef65573d455266b21b085483913d296f65cc20bfc3c1035f5346f7,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000da6daeb90ef9a70238bf9b1aa54c7ce40a5e0fcf2207011806ee379bd089b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000da7cae0959d00f079d2d36f8cd7065fc91c685cd9e9b44c5f8052b03fe285,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000dbe324db72b9546d6c4126b57a10edc590dacf4a8c24b08e6652171964544,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000dc0de369cbd9c2882b5ff19f2990614eadb266d0d5cdc2b1550b1199b4682,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000de2b24d432beb3ee4ffb9fabdea3cf2283d8766f795f0e243b3e479f95468,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000deb763c3cfa8f9d0f37a998e0c6984d4867f7b09b432a4a5143e9cc269637,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000df4d2084d142416b8165bdd249bab8fea2393447aed8df063eb3a68b17b14,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000df6aadf55869ad4a6a843280c0d252d68e8ae5985f114bd06f06f3659199a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000df6cf5f902e6bb2a45b94d96c82c62324fe04bea329334219946c27c87e03,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e17cb73012035b117364d27ee8b8e3038fc97674617f303285611661c4b1a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e197737527f80348deefdee5d68ed6af86ec41c2dafff3364080d9a72778c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e1a15e1d3bf3371355909e9832a7ebedd4df6c835ea69e34ca84a1d1f313b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e1cab2de715739c1844ceb31fea04cbb342887586d1d4bd2202e7b9033387,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e2691ade6addc974a2d8767def5b5272d1c62883cc04a011658aaa13b2ecb,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e2ffc7b0ea9da547019bb0b1dc440bf59f6fcf2f190adbd715521951b4210,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e390c61c1b958716199919f017b9af6ac23d3f526e1d0ecb61ddaea4239cb,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e3f587242eb077685a487ad27dad632a4801576dfd16967280f0da3a78c2e,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000e8db77a1bee139125427899c646d9fc4b5c9800ee6b379ba99d26993a7fe9,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000eae69313b4fc1824fa7e439f168cc140bf4c3f3a7e95722a62d209c296c60,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ec422ba5459f0295c1e86872d61b746bb8f84345efd6c98c0a72cd48ea9a5,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ed4cabda96069b547ae531c66de5f1bf6a7e5b83aa8ecc5abe84a9f6779e0,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ee39f35322b568db9d7f39500ad1b58a6f8a3fc2abf3723e94884e6d4488c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000ee56f745271e72ae8b5680a416a4fbf8acf6a690ab2df92ee58505e6d0136,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000eeafd8d8a478c65432cca0a83a834aa9e0eb77dffe52175bfda06db664ee5,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f0a2035991c2c6c7df8623f199306307ba87accb8a0f6d416ea94aca83831,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f104735bd788b081e67ef264200fa5f6b31659f046a396aea5a4ab78faae5,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f1c4a03223d999d3c6d3703e247dba81d6dacb3dbfb5b1a0b28bec0684314,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f223c9dc80a532da98d34c845455e309e38f4949209905d68c2f08b97ec9f,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f3f6631a0981dab9a1dcabbc6ebad47ffb07c680bae1c92bd170d8724227f,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f4d22ea7b4fc94704b3e6b7fb225b4f9dde7560cd380cb25f496f168ebbf8,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f72a562e6a77624d7f6330b9bbaef1ecdfef26a9c14869b48607320c428ca,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f7535bdc611ad136a9f04746d6b1431f50a7f60fbbed14ea401d602badb69,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f8566fda44b9ac64257988150dbf3ad8ff6bcec1c5baed104a5eddaeaec64,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f9377c63a2fa696b05199bdc44e5669fbbb2b962c7bf9c994ca01c5cf04b5,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f9898fb13a6e9cefdbac77492f488015614acb92e38697d7225ecc8690e1e,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000f9bb2e1977756a287a6ac4d162d8c154905ca07b0f54884dba9e8f221926a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000fa1b80857fa40bf25990bc1b1b65afc63923a8e4b5762db34e4bb46032d29,0916468003 0918725001 0783707096 0879242006 0807244004 0621381016 0906639003 0909920001 0944241001 0867141003 0862693002 0688105002
000fa62c9e64d11bc25c530736949fd8dfc9a39d50c4536663320c4fb28abda0,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000fab9caf56e8060680e5fd82d709ade7496318832201353526ad6ea47a12ff,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,0916468003 0918725001 0783707096 0879242006 0807244004 0621381016 0906639003 0909920001 0944241001 0867141003 0862693002 0688105002
000fcc492a06edb7be99a40a5b5b89b1b43775ed6e20b8f73fa88a293a9a19bc,0916468003 0918725001 0783707096 0879242006 0807244004 0621381016 0906639003 0909920001 0944241001 0867141003 0862693002 0688105002
000fd548002726b75586e82114771cf408a6070ea71ba05a8b40f32309577c35,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
000fe0cb78750fe7a65aa52943df29b6b781016fda241685fb814e2fc0f427a1,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001000d616b82b08b651658c01242aba517eee9827db229e5313443eb8d9665c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00100a3fbf886724f574b726bdb47cf5b4fba1acbd2cc467728e69433b651b5b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001021122bdb55ec4235f35eb50164c268ec7c4bcfff90723dcc5096b877fe7d,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001054cdd36af42fb6a33bafbf68564f61abaff0e8ddb7ff3187081084d129f8,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001082f8407c5e1be84e02ca87e4c623c23b1b3942658c3ae0ea2a123ee71cfa,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010876c57885b66aea0c7787b608ca17725fc6882e270c7c01d3d5b90c7ccba,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00108c4b7847b71af7540e34b9842b1a18b5c5ee28e9481c07ccbe2dda375363,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001094275fb38b1f0cb0303bd92bd42fcb9e350a4215e9b2ce665b14c6c40350,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010a323c703b9d5d6fbfe0da9b663f454e75b3602f278b3f6cdffe495a48bf7,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010a977ee42a77419ab629a6b4e83943e99721db1de09cf9a9893948c424a6b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010bb1c4a9c39adb234a90c487fd472c843e3523f4b8d823b2ed87e6287366a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010c6558dd1813055d3f8406dd836203c5e17f600fd89f73d16a562e6177416,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010db7a63bf03f232614dc9b65edc7d5da2c9ceb2eb0efa7a57e03b7554105c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010dfa5d1d4496057fd57eeb5af0c7d94613096197e5793bf30eb7c8cb1c033,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0010e8eb18f131e724d6997909af0808adbba057529edb1523944f7d4e02b4ce,0916468003 0918725001 0783707096 0879242006 0807244004 0621381016 0906639003 0909920001 0944241001 0867141003 0862693002 0688105002
0010f56acce349e6e82bfef13ee39232a8bc0db0801ca4c21c2ff385aba97da0,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001103e6fff065353702b75ae5ea38aadb2879a0fc6ec141a06e86c14fb8fb68,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00111614ae738d0b5241b561b61d1d639e2ac2f4da7563b2444ccc3462e4025c,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00111b06326bc0a677bc758a861ec8f486335ef10c6087b45eed641e56370f8f,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001127bffdda108579e6cb16080440e89bf1250a776c6e55f56e35e9ee029a8d,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001143bec624de9df82bd687babb382e00b0285e2371cc9120de5d42c48f1076,0916468003 0918725001 0783707096 0879242006 0807244004 0621381016 0906639003 0909920001 0944241001 0867141003 0862693002 0688105002
0011657961496b514982fce1c6150ff32816e26a866027b56f8751991b674c70,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00117dfd3ed4e0acf007364166972d668e59cf8e7bd19ac16e6b8489dd73ef5a,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00117ea7d4a1eb30023b93aca4922c55934354a62484ebcd7e191bacf31f7120,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00117f79ce61af038e143ee26448e8401fdbff51f48d5a36e74f43a7ea307b15,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001196f2a9c835b764eb29533afb1e8f6e64a3d3c5b35a2a992fe95087e07297,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001198346eede408c4929478cedc820b3f6bd5971bf43a7a0f52637274250dca,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011a72ff279179723ef5f8785cce80c968237b6381ce90af2ba9f3f8f8396c7,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011ac920f6595f2eebdaefafe20e4f3945cfe66cbb1b677238c72e61d63f522,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011bc46174a9de3c1a51005ebd566d9383e0955671959b381352a8f1519aa69,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011c0c71f6e3a871a9520a4055ed5a9b0d2f428e35b773b5de0a0518d569b88,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011d4b6e8a2fe30df2fc31eec0207c17a4b0dd9dd2997bda65a164f3c324e79,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011d7b9d005add358271ca969b69548bc7cd7a63cfd9af0eb94933336aea03b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011de63f72ba2f8802076bfd5659485012feb52cd0f4944ebc3fbf208448d8e,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011e0bd4c39195ff342c0ca0ac0601ce2b943a826550674298a5ba49d9f8e70,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011e83f829fa0f6b2b8a130a2b7ae584fc7476c9e809691e18dd34fa276ebf2,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011ec6077f023c6aec163d6834f4a6dfcf7d48c3db9ebefabc830aa0796cb37,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011f194a4ff7534d875cb7d024af302b09f46042db7cf16328f9d6374097d8b,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
0011f7d58e72648adfaa8ef98f3d052a37173a434c578cb9755f9da4f58e5e99,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00120726f5b5808c5f04aba37f37cb8ddcbb03f5119e2f063eb184dc7921a017,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00123966496c8ec70cbdfe691c73c868898a4320bb7cd89c872b0df217a0b535,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
00123f33890b09df6220e166ff7017307d46d6bedb7d41fc0e6eacc91d94b9eb,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
001245d805b1ae9c118f13b926fa0b94f81b0b16325f36edf21089f0c5233a68,0924243002 0924243001 0918522001 0751471001 0866731001 0448509014 0923758001 0714790020 0915529003 0915529005 0762846027 0918292001
